Ticker,종목명,Close,RS_rating,TT_pass,RS_pass,Minervini_pass,Minervini_score,early_stage_score,R3M,R6M,R12M,C1_Price>MA150&200,C2_MA150>MA200,C3_MA200_up_22d,C4_MA50>MA150&200,C5_+25%_from_low,C6_within_25%_high,Days_passed
357780,솔브레인,326000.0,50.9,False,False,False,36.5,3.80462406716346,-24.009324009324008,-18.090452261306535,41.12554112554112,0,1,1,0,1,0,0
007660,이수페타시스,98900.0,58.1,False,False,False,36.49,10.834891415244526,-22.248427672955973,-3.606237816764135,53.095975232198136,0,0,1,0,1,0,0
295310,에이치브이엠,45800.0,55.7,False,False,False,36.29,-3.297445597555974,-56.954887218045116,-47.052023121387286,49.673202614379086,0,1,1,0,1,0,0
323280,태성,47900.0,52.6,False,False,False,36.25,0.6886505534651338,-26.64624808575804,-32.7247191011236,44.7129909365559,0,1,1,0,1,0,0
356860,티엘비,31400.0,40.9,False,False,False,36.01,32.167598073950266,-68.37132467741773,-40.65394065394066,18.481624028375208,0,1,0,0,1,0,0
002380,KCC,478000.0,47.1,False,False,False,36.0,7.204771369337238,-9.811320754716979,-15.097690941385434,23.834196891191706,0,1,1,0,1,0,0
089030,테크윙,48400.0,63.6,False,False,False,35.89,1.5039568433989974,-8.15939278937381,14.964370546318296,65.1877133105802,0,1,0,0,1,0,0
014680,한솔케미칼,201000.0,38.5,False,False,False,35.64,17.45545215813903,-29.597197898423822,-34.31372549019608,15.716753022452501,0,1,1,0,1,0,0
272210,한화시스템,70600.0,46.4,False,False,False,35.52,6.547812214314813,-32.440191387559814,-31.918997107039537,33.45935727788281,0,1,1,0,1,0,0
140410,메지온,62800.0,65.3,False,False,False,35.37,-2.4915535490043648,-13.379310344827589,-56.62983425414365,70.18970189701896,0,1,0,0,1,0,0
000270,기아,131200.0,44.7,False,False,False,35.3,8.080758349403187,-21.153846153846157,-20.19464720194647,28.880157170923383,0,1,1,0,1,0,0
083650,비에이치아이,56600.0,46.0,False,False,False,35.01,5.35266777268448,-27.806122448979586,-25.72178477690289,32.39766081871345,0,1,1,0,1,0,0
047810,한국항공우주,130500.0,51.5,False,False,False,34.65,-3.151372033941503,-20.47531992687386,-26.31281761716544,43.40659340659341,0,1,1,0,1,0,0
120110,코오롱인더,49900.0,44.0,False,False,False,33.95,4.498770045887113,-34.428383705650454,-21.293375394321767,26.649746192893396,0,1,1,0,1,0,0
298020,효성티앤씨,309500.0,47.8,False,False,False,33.57,-1.8172682842535102,-21.744627054361565,-23.296158612143746,33.69330453563715,0,1,1,0,1,0,0
457190,이수스페셜티케미컬,60700.0,42.6,False,False,False,33.12,3.60865820119979,-37.67967145790554,-39.23923923923924,23.499491353001023,0,1,1,0,1,0,0
066970,엘앤에프,105900.0,49.5,False,False,False,32.99,10.634970212334835,-31.853281853281857,-7.186678352322529,39.89431968295904,0,1,0,0,1,0,0
175330,JB금융지주,26600.0,52.6,False,False,False,32.84,5.9847093931392585,5.976095617529875,-23.45323741007195,20.9090909090909,0,1,1,0,0,0,0
036570,NC,224000.0,40.9,False,False,False,32.27,3.029496028160849,-14.66666666666666,5.660377358490565,10.073710073710075,0,1,1,1,0,0,0
033100,제룡전기,46000.0,37.8,False,False,False,32.16,6.792946931625833,-31.137724550898206,-9.980430528375738,14.427860696517403,0,1,1,0,1,0,0
237690,에스티팜,100100.0,36.4,False,False,False,31.97,24.6960387282968,-21.735731039874906,-31.71896316507503,11.968680089485462,0,1,1,0,0,0,0
005290,동진쎄미켐,41350.0,45.7,False,False,False,30.97,8.973727961074227,-32.98217179902755,-20.01934235976789,31.4785373608903,0,1,0,0,1,0,0
267270,HD건설기계,116600.0,36.1,False,False,False,29.02,-1.4009043527878642,-26.804770872567484,-17.246273953158266,11.685823754789283,0,1,1,0,1,0,0
024110,기업은행,20050.0,37.8,False,False,False,28.99,12.892419394465996,-1.9559902200488977,-24.053030303030297,3.564049586776852,0,1,1,0,0,0,0
466100,클로봇,27100.0,53.6,False,False,False,28.95,8.357691879474944,-35.78199052132701,-59.248120300751886,46.96312364425164,0,0,0,0,1,0,0
078600,대주전자재료,82900.0,34.7,False,False,False,28.88,-0.009156804167471222,-37.76276276276276,-4.272517321016167,9.80132450331126,0,1,1,0,1,0,0
310210,보로노이,152200.0,44.3,False,False,False,28.85,3.7638239873823567,-41.46153846153846,-28.71194379391101,27.577535624476113,0,1,0,0,1,0,0
086280,현대글로비스,196100.0,40.2,False,False,False,28.18,6.984582275702457,-14.73913043478261,-23.696498054474713,17.004773269689743,0,1,1,0,0,0,0
011780,금호석유화학,117500.0,32.6,False,False,False,28.02,-0.08158287084038929,-15.467625899280579,-18.51595006934813,6.046931407942235,0,1,1,0,0,1,0
009830,한화솔루션,32050.0,32.3,False,False,False,27.35,-1.894041671641944,-21.059113300492616,-29.637760702524695,5.427631578947367,0,1,1,0,1,0,0
112610,씨에스윈드,46550.0,45.7,False,False,False,27.25,-3.43591452622781,-8.904109589041099,8.255813953488378,1.9715224534501585,0,1,0,0,1,0,0
003280,흥아해운,1770.0,32.0,False,False,False,26.94,13.790216324871734,-27.755102040816325,3.0267753201397074,0.7972665148063829,0,1,1,0,0,0,0
034020,두산에너빌리티,73400.0,35.7,False,False,False,26.7,8.057839567992364,-32.225300092336106,-24.407826982492274,10.708898944193068,0,1,0,0,1,0,0
032640,LG유플러스,14770.0,37.1,False,False,False,26.23,4.630360580587292,-6.043256997455471,-13.575190169689877,1.3031550068587139,0,1,0,0,0,1,0
241560,두산밥캣,58200.0,35.1,False,False,False,26.01,6.573085579773361,-13.905325443786987,-10.461538461538467,3.1914893617021267,0,1,1,0,0,0,0
454910,두산로보틱스,70900.0,38.1,False,False,False,25.56,1.050617006196919,-32.79620853080568,-29.312063808574273,15.284552845528454,0,1,0,0,1,0,0
005490,POSCO홀딩스,311000.0,32.0,False,False,False,24.35,5.175126251343247,-29.39841089670828,-17.833553500660503,5.067567567567566,0,1,1,0,0,0,0
028300,HLB,38400.0,19.9,False,False,False,23.98,20.07795153207783,-18.73015873015873,-25.14619883040936,-8.78859857482185,0,1,0,0,1,0,0
138930,BNK금융지주,14270.0,25.8,False,False,False,23.89,11.889025693299917,-16.889924286546297,-35.72072072072072,-2.327173169062291,0,1,1,0,0,0,0
207940,삼성바이오로직스,1548000.0,46.7,False,False,False,23.53,-0.5110648209375788,10.967741935483865,-9.473684210526311,2.9171835795234635,0,0,0,0,0,1,0
484810,티엑스알로보틱스,13980.0,34.4,False,False,False,23.49,-0.8851618635457966,-15.630657815328908,-24.75780409041981,7.787201233616048,0,1,0,0,1,0,0
018880,한온시스템,3400.0,33.7,False,False,False,22.77,-2.3667198544916053,-29.679420889348496,-23.76681614349776,6.8174677976751585,0,1,1,0,0,0,0
397030,에이프릴바이오,19880.0,25.1,False,False,False,22.77,25.780347574524164,-62.06106870229008,-69.55589586523736,-1.3399503722084316,0,1,0,0,0,0,0
047050,포스코인터내셔널,50300.0,29.9,False,False,False,22.52,1.861360144573399,-25.591715976331365,-23.67223065250379,3.711340206185576,0,1,1,0,0,0,0
443060,HD현대마린솔루션,196300.0,36.8,False,False,False,21.89,7.217360220569603,-14.46623093681917,13.533834586466176,-4.009779951100246,0,0,0,1,0,0,0
035420,NAVER,221500.0,44.0,False,False,False,21.84,-2.529478828503367,11.19477911646587,-12.450592885375489,-3.4858387799564294,0,0,0,0,0,1,0
489790,한화비전,51700.0,27.1,False,False,False,21.07,0.7740590415400317,-28.492392807745503,-15.660685154975528,-9.45709281961471,0,1,0,0,1,0,0
082740,한화엔진,44050.0,35.4,False,False,False,21.06,6.332482633394025,-39.241379310344826,-18.72693726937269,10.539523212045165,0,1,0,0,0,0,0
101730,위메이드맥스,4365.0,16.8,False,False,False,20.75,30.096075284564414,1.8669778296382722,-31.042654028436022,-43.604651162790695,0,0,0,0,1,0,0
139480,이마트,72300.0,16.5,False,False,False,20.38,12.611588657500207,-23.085106382978726,-34.98201438848921,-19.12751677852349,0,1,1,0,0,0,0
950160,코오롱티슈진,20750.0,1.7,False,False,False,20.2,31.72588790194351,-79.85436893203884,-76.81564245810056,-47.6010101010101,0,1,0,0,1,0,0
052690,한전기술,91300.0,21.3,False,False,False,20.12,5.337616868280357,-35.839775122979624,-38.601210490921325,-5.093555093555091,0,1,1,0,0,0,0
000250,삼천당제약,169100.0,19.6,False,False,False,20.01,7.233951159902325,-52.6993006993007,-68.39252336448598,-8.14774579033134,0,1,0,0,1,0,0
090460,비에이치,15910.0,30.9,False,False,False,20.0,8.783998260752526,-52.507462686567166,-24.05727923627685,4.191224623444656,0,1,0,0,0,0,0
323410,카카오뱅크,21200.0,29.2,False,False,False,19.96,10.94949152526062,-5.986696230598665,-22.768670309653917,-20.895522388059707,0,1,0,0,0,0,0
010140,삼성중공업,20250.0,31.6,False,False,False,19.47,6.102273584354859,-29.195804195804197,-27.15827338129496,4.705274043433305,0,1,0,0,0,0,0
011790,SKC,84000.0,17.5,False,False,False,19.12,7.063477265656632,-37.45346239761728,-17.78167118541212,-10.718081714212834,0,1,0,0,1,0,0
088980,맥쿼리인프라,9540.0,26.1,False,False,False,19.1,12.216375338794288,-13.586956521739136,-17.33102253032929,-18.11158798283262,0,0,0,0,0,1,0
399720,가온칩스,45550.0,25.4,False,False,False,18.57,11.363671693956835,-26.413570274636513,-30.98484848484848,-0.6543075245365348,0,1,0,0,0,0,0
199430,케이엔알시스템,12820.0,37.5,False,False,False,18.42,-5.265828198150701,-40.648148148148145,-59.494470774091624,14.362176628010715,0,0,0,0,1,0,0
145020,휴젤,245000.0,32.6,False,False,False,18.23,0.618211615266651,-5.587668593448935,-3.3530571992110403,-31.75487465181058,0,1,0,0,0,0,0
044490,태웅,28100.0,19.2,False,False,False,18.15,1.561876143176732,-29.308176100628934,-13.271604938271608,-29.83770287141073,0,1,0,0,1,0,0
017800,현대엘리베이터,71800.0,23.7,False,False,False,18.03,11.84671848060424,-13.59807460890493,-31.42311365807068,-16.023391812865494,0,1,0,0,0,0,0
008770,호텔신라,42350.0,22.3,False,False,False,17.64,12.389716098426938,-26.347826086956527,-13.039014373716629,-15.972222222222221,0,1,0,0,0,0,0
025980,아난티,5510.0,18.9,False,False,False,17.06,15.0,2.037037037037037,-35.85564610011641,-45.06480558325025,0,0,0,0,1,0,0
298380,에이비엘바이오,75100.0,26.1,False,False,False,16.99,5.156744189383109,-31.47810218978102,-59.140369967355824,0.9408602150537737,0,0,0,0,1,0,0
329180,HD현대중공업,455500.0,24.1,False,False,False,16.53,6.288685542286744,-31.297134238310708,-16.575091575091573,-2.357984994640938,0,1,0,0,0,0,0
003670,포스코퓨처엠,154900.0,28.9,False,False,False,16.52,-0.14421671438870876,-33.08855291576673,-31.611479028697577,3.4045393858477935,0,0,0,0,1,0,0
247540,에코프로비엠,106500.0,16.2,False,False,False,14.27,9.286605206585023,-45.272353545734845,-45.911630269172164,-14.11290322580645,0,1,0,0,0,0,0
024060,흥구석유,10160.0,13.7,False,False,False,14.04,11.878533726359985,-51.153846153846146,-14.333895446880273,-18.327974276527325,0,1,0,0,0,0,0
459510,나우로보틱스,14820.0,24.7,False,False,False,13.68,-3.9997061669485054,-44.285714285714285,-48.362369337979096,-2.17821782178218,0,0,0,0,1,0,0
001040,CJ,121500.0,10.7,False,False,False,13.21,13.097675857159137,-28.947368421052634,-46.710526315789465,-26.541717049576786,0,1,0,0,0,0,0
196170,알테오젠,319500.0,17.9,False,False,False,13.12,3.189185349399363,-9.232954545454541,-16.796875,-25.611175785797435,0,0,0,0,1,0,0
097950,CJ제일제당,184600.0,23.4,False,False,False,13.05,12.294256746336389,-13.129411764705878,-17.033707865168534,-26.74603174603175,0,0,0,0,0,0,0
377300,카카오페이,42450.0,16.2,False,False,False,12.85,4.5530845588124835,-11.099476439790578,-32.404458598726116,-33.77535101404057,0,1,0,0,0,0,0
064260,다날,5130.0,10.3,False,False,False,12.8,12.260201284089062,-21.198156682027648,-39.21800947867299,-35.79474342928661,0,0,0,0,1,0,0
108860,셀바스AI,9600.0,20.6,False,False,False,12.76,-1.6034183204745724,-10.1123595505618,-19.933277731442868,-27.87377911344854,0,0,0,0,1,0,0
373220,LG에너지솔루션,346500.0,26.5,False,False,False,12.6,6.678212617244403,-13.2665832290363,-12.939698492462314,-8.090185676392569,0,0,0,0,0,0,0
011170,롯데케미칼,54400.0,17.2,False,False,False,12.59,2.3694042045082804,-33.414932680538556,-32.58983890954151,-11.688311688311693,0,1,0,0,0,0,0
101490,에스앤에스텍,40950.0,13.4,False,False,False,12.48,7.062257560494885,-47.70114942528736,-54.55049944506105,-18.910891089108905,0,1,0,0,0,0,0
141080,리가켐바이오,101000.0,7.2,False,False,False,12.22,14.452612773576956,-28.317955997161103,-42.21967963386728,-32.62174783188792,0,0,0,0,1,0,0
022100,포스코DX,19570.0,14.8,False,False,False,12.09,3.907169417140098,-38.65203761755486,-49.56185567010309,-17.945492662473793,0,1,0,0,0,0,0
064350,현대로템,131100.0,8.9,False,False,False,12.0,11.456869172323309,-33.18042813455657,-35.418719211822655,-28.399781540142,0,1,0,0,0,0,0
017960,한국카본,22650.0,8.6,False,False,False,11.9,11.538948505989548,-36.99582753824756,-35.56187766714083,-29.218750000000004,0,1,0,0,0,0,0
263750,펄어비스,32100.0,13.1,False,False,False,11.37,3.754414737416183,-29.759299781181614,-35.412474849094565,-19.04161412358134,0,1,0,0,0,0,0
455900,엔젤로보틱스,20250.0,17.9,False,False,False,11.33,-2.778521427808808,-27.027027027027028,-42.553191489361694,-10.19955654101996,0,0,0,0,1,0,0
004020,현대제철,27100.0,15.1,False,False,False,11.25,0.7006814130748646,-30.423620025673937,-19.465081723625556,-18.25037707390649,0,1,0,0,0,0,0
009540,HD한국조선해양,347500.0,27.8,False,False,False,11.2,0.26123965875478183,-16.36582430806257,-12.907268170426068,-4.924760601915191,0,0,0,0,0,0,0
103140,풍산,77700.0,15.8,False,False,False,10.64,-2.2825523496383275,-9.122807017543854,-29.873646209386283,-36.101973684210535,0,0,0,0,1,0,0
005690,파미셀,10660.0,12.7,False,False,False,10.37,17.628640087044666,-32.10191082802548,-34.2786683107275,-19.0584662110858,0,0,0,0,0,0,0
051910,LG화학,254000.0,20.3,False,False,False,9.61,4.9710687431483525,-26.906474820143888,-22.2052067381317,-7.636363636363641,0,0,0,0,0,0,0
000100,유한양행,82200.0,24.4,False,False,False,9.48,-0.9424100773816187,-2.026221692491059,-24.587155963302752,-26.7379679144385,0,0,0,0,0,0,0
304100,솔트룩스,17240.0,11.7,False,False,False,9.2,-1.6111456554910715,-4.698728579325595,-36.029684601113175,-45.78616352201258,0,0,0,0,1,0,0
034220,LG디스플레이,9500.0,16.5,False,False,False,8.52,6.392504757953689,-35.54952510176391,-18.103448275862068,-13.083257090576394,0,0,0,0,0,0,0
326030,SK바이오팜,83100.0,18.6,False,False,False,8.49,3.5111597118925024,-11.876988335100746,-24.040219378427786,-16.56626506024096,0,0,0,0,0,0,0
270660,에브리봇,13210.0,12.7,False,False,False,8.41,-5.554432741775929,-18.657635467980292,-43.182795698924735,-19.54933008526187,0,0,0,0,1,0,0
460930,현대힘스,13320.0,10.7,False,False,False,8.38,-2.9857673986254722,-23.139065204847086,-20.71428571428572,-39.038901601830666,0,0,0,0,1,0,0
087010,펩트론,179600.0,7.6,False,False,False,8.36,1.0618788391541196,-25.631469979296064,-26.843177189409374,-40.921052631578945,0,0,0,0,1,0,0
259960,크래프톤,220500.0,20.3,False,False,False,8.35,0.7747998612373657,-14.534883720930235,-14.2023346303502,-31.308411214953267,0,0,0,0,0,0,0
042660,한화오션,84300.0,9.3,False,False,False,8.05,14.43854763247663,-25.595763459841127,-35.203689469638746,-28.132992327365724,0,0,0,0,0,0,0
015760,한국전력,31850.0,12.0,False,False,False,7.72,9.745982328460139,-18.956743002544528,-47.09302325581395,-19.16243654822335,0,0,0,0,0,0,0
035720,카카오,35800.0,8.6,False,False,False,5.19,5.835946911766345,-14.045618247298918,-38.06228373702422,-44.14976599063962,0,0,0,0,0,0,0
035900,JYP Ent.,38900.0,2.1,False,False,False,5.02,13.937694955177284,-36.01973684210527,-45.05649717514124,-51.43570536828963,0,0,0,0,0,0,0
071970,HD현대마린엔진,49950.0,4.5,False,False,False,4.09,7.645849747048985,-34.705882352941174,-39.891696750902526,-39.74668275030157,0,0,0,0,0,0,0
041510,에스엠,71500.0,9.6,False,False,False,3.79,-0.16304245345184087,-16.27634660421545,-38.521066208082544,-48.44989185291997,0,0,0,0,0,0,0
214150,클래시스,32250.0,3.1,False,False,False,3.77,8.425251012732014,-33.22981366459628,-49.052132701421804,-45.79831932773109,0,0,0,0,0,0,0
450080,에코프로머티,34250.0,6.5,False,False,False,3.26,2.2045968891927967,-46.98142414860681,-47.9483282674772,-34.38697318007663,0,0,0,0,0,0,0
352820,하이브,168100.0,3.8,False,False,False,3.24,5.747772364861021,-26.913043478260867,-56.95262483994878,-42.1342512908778,0,0,0,0,0,0,0
348370,엔켐,18160.0,0.7,False,False,False,1.51,4.106963365002638,-48.18830242510699,-76.0105680317041,-74.7075208913649,0,0,0,0,0,0,0
100090,SK오션플랜트,13030.0,7.2,False,False,False,1.21,-5.58076328444302,-29.41495124593716,-27.611111111111107,-38.53773584905661,0,0,0,0,0,0,0
065350,신성델타테크,27950.0,1.0,False,False,False,0.82,1.4140718081615558,-38.840262582056894,-61.50137741046833,-57.96992481203007,0,0,0,0,0,0,0
